date,"(0, 'hors')","(0, 'u')","(0, 'v')","(0, 'ws')","(0, 'wd')","(1, 'hors')","(1, 'u')","(1, 'v')","(1, 'ws')","(1, 'wd')","(2, 'hors')","(2, 'u')","(2, 'v')","(2, 'ws')","(2, 'wd')","(3, 'hors')","(3, 'u')","(3, 'v')","(3, 'ws')","(3, 'wd')",wp2
2010-02-02 11:00:00,47.0,2.18,-1.0,2.4,114.53,35.0,3.8,0.78,3.88,78.38,23.0,3.43,-0.25,3.44,94.11,11.0,4.19,0.15,4.19,87.91,0.138
2010-02-02 12:00:00,48.0,1.43,-0.35,1.47,103.8,36.0,3.42,1.2,3.63,70.64,24.0,3.25,0.41,3.27,82.87,12.0,4.0,0.37,4.01,84.77,0.106
2010-02-02 13:00:00,37.0,2.7,1.34,3.01,63.62,25.0,3.01,0.85,3.12,74.21,13.0,3.47,0.69,3.54,78.74,1.0,2.05,0.86,2.23,67.2,0.053
2010-02-02 14:00:00,38.0,1.89,1.34,2.31,54.74,26.0,2.75,1.12,2.97,67.9,14.0,2.82,1.03,3.0,69.99,2.0,1.7,1.22,2.1,54.33,0.037
2010-02-02 15:00:00,39.0,1.36,1.42,1.96,43.75,27.0,2.53,1.29,2.84,63.02,15.0,2.35,1.24,2.66,62.31,3.0,1.56,1.43,2.12,47.37,0.021
2010-02-02 16:00:00,40.0,1.34,1.73,2.18,37.79,28.0,2.39,1.43,2.78,59.11,16.0,2.26,1.21,2.57,61.83,4.0,1.55,1.5,2.16,45.96,0.005
2010-02-02 17:00:00,41.0,1.62,2.09,2.64,37.66,29.0,2.27,1.51,2.73,56.45,17.0,2.38,1.03,2.59,66.66,5.0,1.62,1.46,2.18,48.02,0.0
2010-02-02 18:00:00,42.0,1.86,2.27,2.94,39.23,30.0,2.12,1.47,2.58,55.19,18.0,2.42,0.78,2.54,72.11,6.0,1.69,1.34,2.15,51.61,0.0
2010-02-02 19:00:00,43.0,1.81,2.11,2.77,40.61,31.0,1.89,1.29,2.29,55.66,19.0,2.2,0.55,2.26,75.9,7.0,1.69,1.14,2.04,55.89,0.0
2010-02-02 20:00:00,44.0,1.49,1.75,2.3,40.56,32.0,1.64,0.96,1.9,59.57,20.0,1.83,0.29,1.85,81.13,8.0,1.63,0.79,1.81,64.04,0.0
2010-02-02 21:00:00,45.0,1.03,1.44,1.77,35.71,33.0,1.46,0.51,1.55,70.63,21.0,1.51,-0.1,1.51,93.95,9.0,1.5,0.16,1.51,83.92,0.0
2010-02-02 22:00:00,46.0,0.52,1.37,1.47,20.97,34.0,1.41,0.01,1.41,89.78,22.0,1.4,-0.63,1.53,114.32,10.0,1.34,-0.76,1.54,119.61,0.0
2010-02-02 23:00:00,47.0,0.08,1.56,1.56,2.8,35.0,1.41,-0.32,1.44,102.96,23.0,1.49,-1.02,1.81,124.38,11.0,1.19,-1.56,1.96,142.56,0.0
2010-02-03 00:00:00,48.0,-0.21,1.99,2.0,354.03,36.0,1.34,-0.19,1.35,97.98,24.0,1.75,-0.92,1.98,117.75,12.0,1.13,-1.71,2.05,146.44,0.0
2010-02-03 01:00:00,37.0,1.16,0.56,1.28,64.18,25.0,2.14,-0.15,2.15,93.94,13.0,1.22,-0.89,1.51,126.26,1.0,0.01,1.69,1.69,0.5,0.0
2010-02-03 02:00:00,38.0,1.07,1.5,1.84,35.4,26.0,2.59,0.87,2.73,71.38,14.0,1.47,0.36,1.52,76.4,2.0,0.38,2.26,2.29,9.67,0.016
2010-02-03 03:00:00,39.0,1.34,2.08,2.48,32.68,27.0,3.04,1.55,3.41,62.96,15.0,1.93,1.3,2.33,55.95,3.0,1.05,2.39,2.61,23.72,0.058
2010-02-03 04:00:00,40.0,2.12,1.92,2.86,47.78,28.0,3.41,1.46,3.71,66.85,16.0,2.56,1.4,2.92,61.27,4.0,1.88,2.15,2.86,41.14,0.037
2010-02-03 05:00:00,41.0,3.1,1.3,3.36,67.3,29.0,3.67,0.84,3.76,77.16,17.0,3.19,0.88,3.31,74.61,5.0,2.71,1.62,3.16,59.15,0.042
2010-02-03 06:00:00,42.0,3.85,0.66,3.9,80.3,30.0,3.75,0.08,3.75,88.83,18.0,3.62,0.14,3.62,87.72,6.0,3.35,0.84,3.45,75.93,0.037
2010-02-03 07:00:00,43.0,4.06,0.34,4.08,85.28,31.0,3.63,-0.51,3.67,98.01,19.0,3.68,-0.48,3.71,97.37,7.0,3.67,-0.11,3.68,91.78,0.048
2010-02-03 08:00:00,44.0,3.91,0.16,3.91,87.69,32.0,3.4,-0.98,3.54,106.14,20.0,3.47,-1.01,3.62,106.22,8.0,3.8,-1.12,3.97,106.43,0.079
2010-02-03 09:00:00,45.0,3.67,-0.17,3.67,92.63,33.0,3.17,-1.49,3.5,115.22,21.0,3.16,-1.58,3.53,116.56,9.0,3.92,-2.05,4.42,117.59,0.18
2010-02-03 10:00:00,46.0,3.55,-0.85,3.65,103.45,34.0,3.01,-2.13,3.69,125.32,22.0,2.85,-2.25,3.64,128.25,10.0,4.14,-2.79,5.0,124.01,0.376
2010-02-03 11:00:00,47.0,3.46,-1.74,3.87,116.63,35.0,2.88,-2.8,4.01,134.21,23.0,2.59,-2.91,3.9,138.42,11.0,4.35,-3.4,5.52,128.02,0.423
2010-02-03 12:00:00,48.0,3.23,-2.59,4.14,128.68,36.0,2.67,-3.32,4.27,141.18,24.0,2.34,-3.41,4.13,145.57,12.0,4.37,-3.95,5.89,132.11,0.37
2010-02-03 13:00:00,37.0,2.38,-3.61,4.32,146.64,25.0,2.13,-3.65,4.22,149.76,13.0,4.1,-4.49,6.08,137.64,1.0,3.59,-4.2,5.52,139.44,0.328
2010-02-03 14:00:00,38.0,2.19,-3.79,4.38,149.99,26.0,2.08,-3.8,4.34,151.3,14.0,3.75,-5.0,6.25,143.11,2.0,3.14,-4.11,5.18,142.66,0.333
2010-02-03 15:00:00,39.0,2.38,-4.06,4.71,149.65,27.0,2.36,-4.13,4.76,150.18,15.0,3.63,-5.4,6.51,146.11,3.0,3.15,-4.46,5.46,144.73,0.423
2010-02-03 16:00:00,40.0,3.08,-4.53,5.48,145.77,28.0,3.04,-4.76,5.65,147.39,16.0,3.93,-5.66,6.89,145.22,4.0,3.47,-5.03,6.11,145.37,0.561
2010-02-03 17:00:00,41.0,3.96,-4.99,6.37,141.56,29.0,3.84,-5.41,6.63,144.64,17.0,4.48,-5.78,7.31,142.27,5.0,3.89,-5.52,6.76,144.82,0.667
2010-02-03 18:00:00,42.0,4.54,-5.15,6.87,138.58,30.0,4.38,-5.69,7.18,142.41,18.0,4.98,-5.79,7.64,139.3,6.0,4.19,-5.62,7.01,143.26,0.656
2010-02-03 19:00:00,43.0,4.51,-4.83,6.61,137.0,31.0,4.41,-5.35,6.94,140.52,19.0,5.22,-5.7,7.73,137.53,7.0,4.22,-5.11,6.62,140.47,0.54
2010-02-03 20:00:00,44.0,4.06,-4.31,5.92,136.68,32.0,4.09,-4.7,6.23,139.01,20.0,5.15,-5.49,7.53,136.87,8.0,4.07,-4.34,5.95,136.83,0.487
2010-02-03 21:00:00,45.0,3.57,-3.96,5.33,137.98,33.0,3.67,-4.18,5.57,138.72,21.0,4.77,-5.15,7.02,137.18,9.0,3.94,-3.79,5.47,133.88,0.492
2010-02-03 22:00:00,46.0,3.28,-4.05,5.21,140.94,34.0,3.38,-4.12,5.33,140.61,22.0,4.14,-4.67,6.24,138.42,10.0,3.96,-3.79,5.48,133.75,0.487
2010-02-03 23:00:00,47.0,3.17,-4.41,5.43,144.29,35.0,3.21,-4.33,5.39,143.5,23.0,3.46,-4.14,5.39,140.12,11.0,4.05,-4.09,5.76,135.25,0.466
2010-02-04 00:00:00,48.0,3.1,-4.77,5.69,147.0,36.0,3.09,-4.52,5.47,145.7,24.0,2.97,-3.68,4.73,141.1,12.0,4.11,-4.3,5.95,136.3,0.503
2010-02-04 01:00:00,37.0,2.95,-4.46,5.35,146.52,25.0,2.84,-3.37,4.41,139.85,13.0,4.05,-4.1,5.76,135.39,1.0,3.63,-2.69,4.52,126.48,0.402
2010-02-04 02:00:00,38.0,2.72,-4.22,5.02,147.17,26.0,2.92,-3.11,4.27,136.82,14.0,3.94,-3.49,5.26,131.52,2.0,3.77,-2.22,4.38,120.52,0.286
2010-02-04 03:00:00,39.0,2.31,-3.94,4.57,149.61,27.0,2.97,-2.77,4.06,133.05,15.0,3.89,-2.51,4.63,122.88,3.0,3.78,-1.51,4.08,111.8,0.228
2010-02-04 04:00:00,40.0,1.68,-3.68,4.05,155.54,28.0,2.82,-2.24,3.6,128.48,16.0,3.95,-1.27,4.14,107.81,4.0,3.69,-0.65,3.74,100.07,0.201
2010-02-04 05:00:00,41.0,1.01,-3.27,3.42,162.82,29.0,2.59,-1.52,3.0,120.33,17.0,4.01,0.01,4.01,89.88,5.0,3.47,0.24,3.48,86.08,0.159
2010-02-04 06:00:00,42.0,0.56,-2.43,2.5,167.05,30.0,2.47,-0.62,2.55,104.09,18.0,3.92,1.04,4.05,75.12,6.0,3.11,1.04,3.28,71.49,0.127
2010-02-04 07:00:00,43.0,0.49,-1.04,1.14,154.86,31.0,2.56,0.4,2.59,81.09,19.0,3.57,1.65,3.93,65.24,7.0,2.63,1.66,3.11,57.7,0.085
2010-02-04 08:00:00,44.0,0.64,0.59,0.87,47.42,32.0,2.65,1.41,3.0,62.0,20.0,3.06,2.0,3.65,56.88,8.0,2.16,2.1,3.01,45.8,0.095
2010-02-04 09:00:00,45.0,0.78,1.99,2.14,21.54,33.0,2.43,2.23,3.3,47.43,21.0,2.54,2.35,3.46,47.2,9.0,1.86,2.37,3.01,38.13,0.09
2010-02-04 10:00:00,46.0,0.73,2.83,2.92,14.53,34.0,1.76,2.74,3.26,32.65,22.0,2.15,2.88,3.6,36.73,10.0,1.87,2.5,3.12,36.77,0.095
2010-02-04 11:00:00,47.0,0.46,3.23,3.27,8.16,35.0,1.1,2.98,3.18,20.21,23.0,1.97,3.35,3.89,30.4,11.0,2.15,2.47,3.28,41.06,0.101
2010-02-04 12:00:00,48.0,0.0,3.46,3.46,0.02,36.0,1.07,3.04,3.22,19.41,24.0,2.06,3.43,4.0,30.92,12.0,2.66,2.27,3.5,49.41,0.212
2010-02-04 13:00:00,37.0,2.06,2.95,3.6,35.01,25.0,2.46,2.91,3.81,40.2,13.0,3.31,1.9,3.82,60.08,1.0,2.4,2.15,3.22,48.18,0.302
2010-02-04 14:00:00,38.0,3.59,2.64,4.46,53.75,26.0,3.09,2.0,3.69,57.08,14.0,4.03,1.39,4.26,70.92,2.0,2.92,1.68,3.37,60.04,0.259
2010-02-04 15:00:00,39.0,4.95,1.99,5.34,68.09,27.0,3.86,1.05,4.0,74.74,15.0,4.72,0.78,4.78,80.57,3.0,3.5,1.08,3.66,72.88,0.122
2010-02-04 16:00:00,40.0,5.61,0.97,5.69,80.19,28.0,4.63,0.31,4.64,86.15,16.0,5.3,0.12,5.3,88.74,4.0,4.04,0.4,4.06,84.37,0.206
2010-02-04 17:00:00,41.0,5.75,-0.2,5.75,92.0,29.0,5.28,-0.29,5.29,93.12,17.0,5.69,-0.58,5.72,95.84,5.0,4.4,-0.25,4.41,93.3,0.185
2010-02-04 18:00:00,42.0,5.74,-1.22,5.87,102.0,30.0,5.64,-0.9,5.71,99.04,18.0,5.86,-1.29,6.0,102.44,6.0,4.41,-0.77,4.48,99.95,0.159
2010-02-04 19:00:00,43.0,5.85,-1.86,6.14,107.62,31.0,5.62,-1.61,5.84,105.95,19.0,5.74,-1.97,6.07,108.92,7.0,3.98,-1.09,4.13,105.32,0.138
2010-02-04 20:00:00,44.0,5.92,-2.15,6.3,109.98,32.0,5.27,-2.26,5.73,113.22,20.0,5.4,-2.48,5.94,114.71,8.0,3.38,-1.27,3.61,110.56,0.116
2010-02-04 21:00:00,45.0,5.68,-2.2,6.09,111.17,33.0,4.7,-2.64,5.39,119.34,21.0,4.91,-2.7,5.6,118.79,9.0,2.99,-1.41,3.31,115.27,0.228
2010-02-04 22:00:00,46.0,4.97,-2.1,5.4,112.93,34.0,4.04,-2.63,4.82,123.09,22.0,4.33,-2.54,5.02,120.34,10.0,3.05,-1.6,3.44,117.67,0.27
2010-02-04 23:00:00,47.0,4.03,-1.95,4.47,115.84,35.0,3.36,-2.44,4.15,125.96,23.0,3.69,-2.22,4.31,121.03,11.0,3.36,-1.84,3.83,118.65,0.27
2010-02-05 00:00:00,48.0,3.18,-1.83,3.67,119.87,36.0,2.77,-2.37,3.64,130.58,24.0,2.99,-2.05,3.63,124.38,12.0,3.62,-2.11,4.19,120.27,0.254
2010-02-05 01:00:00,37.0,2.31,-2.64,3.5,138.77,25.0,2.25,-2.23,3.17,134.69,13.0,3.58,-2.42,4.32,124.07,1.0,2.41,-0.77,2.53,107.72,0.153
2010-02-05 02:00:00,38.0,1.88,-3.06,3.59,148.49,26.0,1.47,-2.59,2.98,150.47,14.0,3.2,-2.74,4.21,130.52,2.0,2.33,-0.63,2.42,105.12,0.122
2010-02-05 03:00:00,39.0,1.32,-3.38,3.63,158.64,27.0,0.66,-2.9,2.98,167.21,15.0,2.52,-3.05,3.96,140.37,3.0,1.99,-0.91,2.19,114.52,0.111
2010-02-05 04:00:00,40.0,0.54,-3.38,3.43,170.85,28.0,-0.17,-2.95,2.95,183.22,16.0,1.59,-3.33,3.69,154.49,4.0,1.44,-1.42,2.03,134.54,0.085
2010-02-05 05:00:00,41.0,-0.38,-3.05,3.08,187.09,29.0,-0.95,-2.72,2.88,199.33,17.0,0.49,-3.5,3.53,172.01,5.0,0.81,-1.9,2.06,157.03,0.079
2010-02-05 06:00:00,42.0,-1.33,-2.43,2.77,208.57,30.0,-1.65,-2.26,2.79,216.13,18.0,-0.65,-3.47,3.53,190.62,6.0,0.19,-2.05,2.06,174.82,0.085
2010-02-05 07:00:00,43.0,-2.19,-1.61,2.72,233.6,31.0,-2.2,-1.62,2.74,233.63,19.0,-1.74,-3.2,3.64,208.5,7.0,-0.34,-1.69,1.72,191.48,0.032
2010-02-05 08:00:00,44.0,-2.94,-0.85,3.06,253.97,32.0,-2.65,-0.99,2.83,249.53,20.0,-2.74,-2.8,3.91,224.36,8.0,-0.87,-1.12,1.41,217.91,0.026
2010-02-05 09:00:00,45.0,-3.58,-0.43,3.61,263.17,33.0,-3.02,-0.55,3.07,259.75,21.0,-3.62,-2.4,4.34,236.46,9.0,-1.52,-0.75,1.7,243.81,0.011
2010-02-05 10:00:00,46.0,-4.09,-0.54,4.12,262.43,34.0,-3.34,-0.43,3.37,262.72,22.0,-4.35,-2.11,4.83,244.1,10.0,-2.38,-0.87,2.53,249.83,0.005
2010-02-05 11:00:00,47.0,-4.39,-0.89,4.48,258.52,35.0,-3.62,-0.51,3.65,262.03,23.0,-4.83,-1.89,5.18,248.66,11.0,-3.27,-1.26,3.51,248.98,0.011
2010-02-05 12:00:00,48.0,-4.42,-1.06,4.54,256.49,36.0,-3.83,-0.6,3.87,261.13,24.0,-4.95,-1.64,5.21,251.71,12.0,-3.99,-1.54,4.28,248.89,0.048
2010-02-05 13:00:00,37.0,-3.96,-0.55,3.99,262.13,25.0,-4.65,-1.3,4.83,254.42,13.0,-4.36,-1.46,4.6,251.53,1.0,-4.16,-1.33,4.37,252.26,0.106
2010-02-05 14:00:00,38.0,-4.02,-0.35,4.04,265.02,26.0,-4.11,-0.92,4.21,257.43,14.0,-4.41,-1.13,4.55,255.62,2.0,-4.38,-1.14,4.52,255.46,0.175
2010-02-05 15:00:00,39.0,-4.03,-0.04,4.03,269.45,27.0,-3.56,-0.57,3.6,260.93,15.0,-4.2,-0.78,4.27,259.44,3.0,-4.25,-0.87,4.33,258.41,0.143
2010-02-05 16:00:00,40.0,-4.0,0.34,4.02,274.82,28.0,-3.18,-0.32,3.2,264.3,16.0,-3.83,-0.6,3.87,261.15,4.0,-3.88,-0.6,3.93,261.25,0.079
2010-02-05 17:00:00,41.0,-3.9,0.65,3.95,279.48,29.0,-2.95,-0.21,2.95,266.0,17.0,-3.4,-0.59,3.45,260.17,5.0,-3.43,-0.4,3.45,263.4,0.016
2010-02-05 18:00:00,42.0,-3.68,0.75,3.76,281.59,30.0,-2.78,-0.27,2.79,264.5,18.0,-3.04,-0.74,3.13,256.29,6.0,-3.02,-0.35,3.05,263.36,0.0
2010-02-05 19:00:00,43.0,-3.35,0.55,3.39,279.28,31.0,-2.64,-0.52,2.69,258.91,19.0,-2.85,-1.02,3.03,250.25,7.0,-2.79,-0.52,2.84,259.35,0.0
2010-02-05 20:00:00,44.0,-3.05,0.1,3.06,271.97,32.0,-2.64,-0.89,2.79,251.3,20.0,-2.81,-1.35,3.12,244.3,8.0,-2.78,-0.89,2.92,252.26,0.011
2010-02-05 21:00:00,45.0,-2.98,-0.45,3.02,261.4,33.0,-2.91,-1.31,3.2,245.78,21.0,-2.88,-1.63,3.31,240.39,9.0,-3.04,-1.4,3.35,245.28,0.016
2010-02-05 22:00:00,46.0,-3.25,-1.0,3.4,252.86,34.0,-3.54,-1.7,3.93,244.38,22.0,-3.02,-1.8,3.51,239.15,10.0,-3.56,-1.98,4.08,240.9,0.016
2010-02-05 23:00:00,47.0,-3.69,-1.44,3.96,248.71,35.0,-4.3,-2.01,4.75,244.89,23.0,-3.18,-1.85,3.68,239.77,11.0,-4.2,-2.48,4.88,239.39,0.042
2010-02-06 00:00:00,48.0,-4.06,-1.65,4.38,247.92,36.0,-4.89,-2.23,5.38,245.51,24.0,-3.32,-1.81,3.78,241.41,12.0,-4.75,-2.72,5.47,240.21,0.164
2010-02-06 01:00:00,37.0,-5.11,-2.33,5.61,245.51,25.0,-3.41,-1.71,3.82,243.43,13.0,-5.06,-2.59,5.69,242.96,1.0,-3.92,-1.67,4.26,246.88,0.265
2010-02-06 02:00:00,38.0,-5.06,-2.36,5.59,244.96,26.0,-3.46,-1.6,3.81,245.12,14.0,-5.18,-2.29,5.66,246.1,2.0,-3.83,-1.6,4.16,247.33,0.275
2010-02-06 03:00:00,39.0,-4.94,-2.41,5.5,243.97,27.0,-3.48,-1.57,3.82,245.67,15.0,-5.16,-2.14,5.58,247.5,3.0,-3.72,-1.71,4.09,245.32,0.307
2010-02-06 04:00:00,40.0,-4.9,-2.52,5.51,242.73,28.0,-3.48,-1.66,3.86,244.49,16.0,-5.08,-2.32,5.58,245.42,4.0,-3.58,-1.93,4.07,241.65,0.323
2010-02-06 05:00:00,41.0,-4.91,-2.67,5.59,241.47,29.0,-3.46,-1.83,3.91,242.13,17.0,-4.95,-2.73,5.65,241.11,5.0,-3.42,-2.19,4.06,237.42,0.333
2010-02-06 06:00:00,42.0,-4.91,-2.79,5.65,240.39,30.0,-3.38,-2.01,3.93,239.3,18.0,-4.77,-3.16,5.72,236.51,6.0,-3.26,-2.39,4.04,233.7,0.36
2010-02-06 07:00:00,43.0,-4.86,-2.86,5.64,239.57,31.0,-3.24,-2.14,3.89,236.55,19.0,-4.56,-3.44,5.71,232.97,7.0,-3.08,-2.48,3.96,231.21,0.323
2010-02-06 08:00:00,44.0,-4.79,-2.89,5.6,238.95,32.0,-3.06,-2.19,3.77,234.39,20.0,-4.38,-3.58,5.66,230.77,8.0,-2.91,-2.47,3.82,229.66,0.317
2010-02-06 09:00:00,45.0,-4.77,-2.92,5.59,238.49,33.0,-2.88,-2.14,3.59,233.46,21.0,-4.32,-3.61,5.63,230.09,9.0,-2.73,-2.41,3.64,228.6,0.238
2010-02-06 10:00:00,46.0,-4.81,-2.98,5.66,238.19,34.0,-2.74,-1.96,3.37,234.36,22.0,-4.42,-3.58,5.68,230.98,10.0,-2.56,-2.33,3.46,227.75,0.249
2010-02-06 11:00:00,47.0,-4.81,-2.99,5.66,238.08,35.0,-2.68,-1.77,3.21,236.56,23.0,-4.55,-3.47,5.72,232.66,11.0,-2.48,-2.27,3.36,227.52,0.169
2010-02-06 12:00:00,48.0,-4.61,-2.86,5.43,238.2,36.0,-2.76,-1.67,3.23,238.76,24.0,-4.55,-3.27,5.6,234.27,12.0,-2.56,-2.27,3.42,228.51,0.19
2010-02-06 13:00:00,37.0,-2.98,-1.75,3.46,239.62,25.0,-4.31,-2.99,5.24,235.27,13.0,-2.84,-2.33,3.67,230.66,1.0,-3.49,-2.88,4.52,230.47,0.132
2010-02-06 14:00:00,38.0,-3.22,-1.91,3.75,239.28,26.0,-3.9,-2.64,4.7,235.93,14.0,-3.11,-2.38,3.92,232.51,2.0,-3.38,-2.9,4.46,229.38,0.238
2010-02-06 15:00:00,39.0,-3.31,-2.05,3.89,238.18,27.0,-3.43,-2.25,4.1,236.7,15.0,-3.11,-2.35,3.9,232.96,3.0,-2.92,-2.79,4.03,226.29,0.312
2010-02-06 16:00:00,40.0,-3.1,-2.08,3.73,236.13,28.0,-2.98,-1.88,3.52,237.73,16.0,-2.67,-2.18,3.44,230.78,4.0,-2.21,-2.61,3.42,220.19,0.212
2010-02-06 17:00:00,41.0,-2.59,-2.09,3.33,230.99,29.0,-2.48,-1.63,2.97,236.69,17.0,-1.87,-2.01,2.75,223.0,5.0,-1.35,-2.46,2.8,208.81,0.058
2010-02-06 18:00:00,42.0,-1.78,-2.22,2.85,218.64,30.0,-1.81,-1.61,2.42,228.34,18.0,-0.91,-2.03,2.22,204.08,6.0,-0.45,-2.41,2.45,190.52,0.011
2010-02-06 19:00:00,43.0,-0.75,-2.56,2.67,196.42,31.0,-0.94,-1.89,2.11,206.32,19.0,0.04,-2.36,2.36,179.04,7.0,0.39,-2.55,2.58,171.35,0.011
2010-02-06 20:00:00,44.0,0.17,-2.99,3.0,176.78,32.0,-0.16,-2.39,2.39,183.83,20.0,0.73,-2.86,2.95,165.74,8.0,0.95,-2.89,3.04,161.76,0.005
2010-02-06 21:00:00,45.0,0.61,-3.37,3.43,169.77,33.0,0.15,-2.95,2.95,177.14,21.0,0.9,-3.3,3.42,164.77,9.0,1.02,-3.44,3.59,163.44,0.011
2010-02-06 22:00:00,46.0,0.32,-3.58,3.59,174.93,34.0,-0.26,-3.44,3.45,184.26,22.0,0.41,-3.52,3.54,173.39,10.0,0.47,-4.16,4.18,173.53,0.037
2010-02-06 23:00:00,47.0,-0.43,-3.6,3.63,186.85,35.0,-1.07,-3.8,3.95,195.71,23.0,-0.46,-3.52,3.55,187.39,11.0,-0.43,-4.83,4.84,185.11,0.053
2010-02-07 00:00:00,48.0,-1.24,-3.48,3.69,199.62,36.0,-1.86,-3.96,4.37,205.12,24.0,-1.29,-3.36,3.6,201.07,12.0,-1.32,-5.18,5.34,194.33,0.09
2010-02-07 01:00:00,37.0,-2.29,-3.87,4.49,210.6,25.0,-1.8,-3.1,3.58,210.21,13.0,-1.92,-5.03,5.38,200.89,1.0,-1.86,-4.18,4.57,203.95,0.169
2010-02-07 02:00:00,38.0,-2.47,-3.56,4.33,214.72,26.0,-2.04,-2.77,3.44,216.42,14.0,-2.28,-4.52,5.06,206.8,2.0,-2.26,-3.92,4.53,209.9,0.249
2010-02-07 03:00:00,39.0,-2.62,-3.1,4.06,220.17,27.0,-2.17,-2.42,3.25,221.92,15.0,-2.56,-3.87,4.64,213.46,3.0,-2.61,-3.57,4.42,216.17,0.196
2010-02-07 04:00:00,40.0,-2.89,-2.54,3.85,228.59,28.0,-2.31,-2.08,3.11,227.99,16.0,-2.86,-3.28,4.35,221.07,4.0,-2.9,-3.16,4.29,222.58,0.238
2010-02-07 05:00:00,41.0,-3.18,-2.01,3.77,237.68,29.0,-2.45,-1.78,3.03,234.08,17.0,-3.11,-2.77,4.17,228.36,5.0,-3.1,-2.75,4.14,228.43,0.307
2010-02-07 06:00:00,42.0,-3.35,-1.63,3.73,244.01,30.0,-2.56,-1.52,2.98,239.24,18.0,-3.24,-2.35,4.0,234.03,6.0,-3.15,-2.39,3.95,232.8,0.27
2010-02-07 07:00:00,43.0,-3.29,-1.49,3.62,245.61,31.0,-2.6,-1.33,2.92,242.94,19.0,-3.16,-2.02,3.76,237.42,7.0,-3.04,-2.13,3.71,234.99,0.249
2010-02-07 08:00:00,44.0,-3.08,-1.49,3.43,244.17,32.0,-2.6,-1.17,2.85,245.66,20.0,-2.99,-1.8,3.49,238.93,8.0,-2.88,-1.94,3.47,235.96,0.19
2010-02-07 09:00:00,45.0,-2.85,-1.49,3.22,242.42,33.0,-2.59,-1.04,2.79,248.07,21.0,-2.86,-1.71,3.33,239.1,9.0,-2.8,-1.8,3.33,237.24,0.148
2010-02-07 10:00:00,46.0,-2.7,-1.38,3.03,242.92,34.0,-2.6,-0.92,2.76,250.59,22.0,-2.85,-1.74,3.34,238.61,10.0,-2.88,-1.66,3.33,239.99,0.101
2010-02-07 11:00:00,47.0,-2.61,-1.21,2.88,245.22,35.0,-2.58,-0.81,2.71,252.62,23.0,-2.86,-1.79,3.38,238.02,11.0,-2.98,-1.51,3.34,243.16,0.048
2010-02-07 12:00:00,48.0,-2.55,-1.05,2.76,247.69,36.0,-2.46,-0.74,2.57,253.35,24.0,-2.76,-1.74,3.26,237.77,12.0,-2.9,-1.31,3.18,245.68,0.021
2010-02-07 13:00:00,37.0,-2.19,-0.71,2.3,251.95,25.0,-2.42,-1.51,2.85,238.06,13.0,-2.49,-1.07,2.71,246.84,1.0,-2.25,-1.07,2.49,244.49,0.063
2010-02-07 14:00:00,38.0,-1.8,-0.74,1.95,247.75,26.0,-1.94,-1.21,2.29,238.0,14.0,-1.85,-0.86,2.04,245.02,2.0,-1.77,-0.93,2.0,242.17,0.042
2010-02-07 15:00:00,39.0,-1.36,-0.8,1.58,239.5,27.0,-1.44,-1.0,1.75,235.16,15.0,-1.11,-0.8,1.36,234.17,3.0,-1.21,-1.05,1.6,229.16,0.005
2010-02-07 16:00:00,40.0,-0.9,-0.9,1.27,225.05,28.0,-1.0,-0.99,1.41,225.44,16.0,-0.39,-0.95,1.03,202.55,4.0,-0.61,-1.33,1.47,204.66,0.0
2010-02-07 17:00:00,41.0,-0.41,-1.02,1.1,201.66,29.0,-0.57,-1.12,1.25,207.07,17.0,0.27,-1.23,1.26,167.72,5.0,0.01,-1.68,1.68,179.53,0.0
2010-02-07 18:00:00,42.0,0.14,-1.19,1.2,173.4,30.0,-0.04,-1.29,1.29,181.8,18.0,0.88,-1.51,1.75,149.76,6.0,0.67,-1.94,2.05,161.03,0.0
2010-02-07 19:00:00,43.0,0.71,-1.39,1.56,152.88,31.0,0.63,-1.44,1.57,156.43,19.0,1.43,-1.72,2.24,140.19,7.0,1.31,-2.05,2.43,147.37,0.011
2010-02-07 20:00:00,44.0,1.12,-1.66,2.0,146.0,32.0,1.24,-1.63,2.05,142.72,20.0,1.84,-1.94,2.68,136.53,8.0,1.77,-2.14,2.78,140.47,0.021
2010-02-07 21:00:00,45.0,1.1,-2.0,2.29,151.16,33.0,1.54,-1.95,2.49,141.66,21.0,2.0,-2.3,3.05,139.08,9.0,1.84,-2.45,3.06,143.01,0.048
2010-02-07 22:00:00,46.0,0.51,-2.42,2.47,168.03,34.0,1.35,-2.45,2.79,151.16,22.0,1.82,-2.87,3.4,147.72,10.0,1.39,-3.06,3.36,155.65,0.09
2010-02-07 23:00:00,47.0,-0.44,-2.76,2.79,189.07,35.0,0.7,-2.94,3.02,166.6,23.0,1.25,-3.46,3.68,160.14,11.0,0.52,-3.72,3.76,172.08,0.069
2010-02-08 00:00:00,48.0,-1.45,-2.84,3.19,207.05,36.0,-0.28,-3.21,3.23,185.05,24.0,0.26,-3.79,3.8,176.03,12.0,-0.58,-4.06,4.1,188.13,0.085
2010-02-08 01:00:00,37.0,-1.47,-3.11,3.44,205.24,25.0,-1.1,-3.7,3.86,196.53,13.0,-1.72,-3.83,4.2,204.13,1.0,-2.28,-3.22,3.95,215.29,0.053
