date,"(0, 'hors')","(0, 'u')","(0, 'v')","(0, 'ws')","(0, 'wd')","(1, 'hors')","(1, 'u')","(1, 'v')","(1, 'ws')","(1, 'wd')","(2, 'hors')","(2, 'u')","(2, 'v')","(2, 'ws')","(2, 'wd')","(3, 'hors')","(3, 'u')","(3, 'v')","(3, 'ws')","(3, 'wd')",wp6
2010-01-24 22:00:00,46.0,-3.96,8.76,9.62,335.68,34.0,-4.07,9.54,10.37,336.9,22.0,-4.67,9.26,10.37,333.22,10.0,-3.15,10.28,10.75,342.98,0.882
2010-01-24 23:00:00,47.0,-3.54,8.73,9.42,337.93,35.0,-4.0,9.69,10.49,337.6,23.0,-4.25,8.97,9.92,334.65,11.0,-2.93,10.01,10.43,343.66,0.882
2010-01-25 00:00:00,48.0,-3.19,8.53,9.11,339.53,36.0,-3.57,9.67,10.3,339.73,24.0,-3.75,8.7,9.47,336.68,12.0,-2.69,9.63,10.0,344.39,0.882
2010-01-25 01:00:00,37.0,-2.6,9.33,9.69,344.43,25.0,-3.24,8.48,9.07,339.07,13.0,-2.35,9.19,9.49,345.63,1.0,-2.47,7.75,8.14,342.32,0.855
2010-01-25 02:00:00,38.0,-1.41,8.74,8.85,350.83,26.0,-2.72,8.23,8.67,341.69,14.0,-2.04,8.61,8.85,346.68,2.0,-2.43,7.32,7.71,341.66,0.829
2010-01-25 03:00:00,39.0,-0.45,7.97,7.98,356.77,27.0,-2.18,7.86,8.16,344.5,15.0,-1.91,7.83,8.06,346.28,3.0,-2.45,6.72,7.15,339.97,0.816
2010-01-25 04:00:00,40.0,-0.05,7.11,7.11,359.56,28.0,-1.61,7.3,7.48,347.59,16.0,-2.07,6.81,7.11,343.06,4.0,-2.47,6.02,6.51,337.69,0.803
2010-01-25 05:00:00,41.0,-0.11,6.21,6.21,359.01,29.0,-1.09,6.67,6.76,350.72,17.0,-2.38,5.71,6.19,337.35,5.0,-2.42,5.38,5.9,335.75,0.737
2010-01-25 06:00:00,42.0,-0.38,5.3,5.32,355.95,30.0,-0.74,6.14,6.19,353.14,18.0,-2.64,4.76,5.44,331.02,6.0,-2.25,4.97,5.46,335.67,0.592
2010-01-25 07:00:00,43.0,-0.65,4.43,4.48,351.64,31.0,-0.58,5.81,5.84,354.28,19.0,-2.68,4.13,4.93,327.04,7.0,-1.88,4.88,5.22,338.95,0.487
2010-01-25 08:00:00,44.0,-0.83,3.64,3.73,347.22,32.0,-0.35,5.53,5.54,356.35,20.0,-2.55,3.81,4.58,326.24,8.0,-1.22,4.8,4.95,345.77,0.368
2010-01-25 09:00:00,45.0,-0.81,2.96,3.07,344.65,33.0,0.29,5.1,5.11,3.27,21.0,-2.32,3.74,4.4,328.18,9.0,-0.18,4.37,4.37,357.7,0.355
2010-01-25 10:00:00,46.0,-0.52,2.42,2.48,347.98,34.0,1.56,4.41,4.68,19.47,22.0,-2.01,3.82,4.31,332.28,10.0,1.26,3.35,3.58,20.68,0.289
2010-01-25 11:00:00,47.0,0.2,2.05,2.06,5.46,35.0,3.11,3.71,4.85,39.96,23.0,-1.34,3.84,4.07,340.74,11.0,2.82,2.12,3.53,52.99,0.197
2010-01-25 12:00:00,48.0,1.47,1.88,2.38,38.0,36.0,4.48,3.38,5.61,52.98,24.0,0.01,3.56,3.56,0.18,12.0,4.12,1.21,4.3,73.61,0.132
2010-01-25 13:00:00,37.0,5.3,3.64,6.43,55.53,25.0,2.21,2.86,3.61,37.72,13.0,4.92,1.0,5.02,78.49,1.0,4.26,0.3,4.27,86.04,0.184
2010-01-25 14:00:00,38.0,5.68,4.28,7.11,53.01,26.0,4.69,2.15,5.15,65.37,14.0,5.38,1.33,5.54,76.11,2.0,5.72,0.16,5.72,88.38,0.263
2010-01-25 15:00:00,39.0,5.82,4.95,7.64,49.61,27.0,6.69,1.98,6.98,73.53,15.0,5.77,1.89,6.07,71.82,3.0,6.68,0.48,6.7,85.86,0.237
2010-01-25 16:00:00,40.0,5.91,5.4,8.0,47.58,28.0,7.67,2.7,8.13,70.62,16.0,6.29,2.45,6.75,68.73,4.0,7.21,1.13,7.3,81.13,0.368
2010-01-25 17:00:00,41.0,5.99,5.64,8.23,46.69,29.0,7.84,3.88,8.74,63.66,17.0,6.85,2.96,7.47,66.61,5.0,7.41,1.95,7.66,75.26,0.658
2010-01-25 18:00:00,42.0,6.09,5.81,8.41,46.34,30.0,7.59,4.9,9.04,57.17,18.0,7.27,3.46,8.06,64.57,6.0,7.36,2.81,7.87,69.09,0.803
2010-01-25 19:00:00,43.0,6.2,5.97,8.61,46.08,31.0,7.28,5.3,9.0,53.96,19.0,7.42,3.94,8.4,62.03,7.0,7.13,3.57,7.98,63.38,0.737
2010-01-25 20:00:00,44.0,6.21,6.11,8.72,45.45,32.0,6.97,5.26,8.73,52.96,20.0,7.3,4.34,8.49,59.25,8.0,6.77,4.15,7.94,58.49,0.711
2010-01-25 21:00:00,45.0,5.98,6.19,8.6,44.01,33.0,6.67,5.14,8.42,52.38,21.0,6.95,4.58,8.33,56.62,9.0,6.3,4.46,7.72,54.7,0.763
2010-01-25 22:00:00,46.0,5.42,6.16,8.21,41.34,34.0,6.37,5.2,8.23,50.79,22.0,6.45,4.62,7.93,54.4,10.0,5.74,4.46,7.27,52.14,0.658
2010-01-25 23:00:00,47.0,4.76,6.09,7.73,38.0,35.0,6.09,5.38,8.13,48.55,23.0,5.89,4.58,7.46,52.15,11.0,5.15,4.32,6.72,50.05,0.632
2010-01-26 00:00:00,48.0,4.26,6.03,7.38,35.24,36.0,5.82,5.54,8.03,46.44,24.0,5.4,4.63,7.11,49.41,12.0,4.61,4.23,6.25,47.42,0.75
2010-01-26 01:00:00,37.0,5.56,5.56,7.86,45.04,25.0,5.07,4.88,7.04,46.1,13.0,4.16,4.35,6.03,43.73,1.0,4.05,3.98,5.68,45.52,0.658
2010-01-26 02:00:00,38.0,5.33,5.49,7.65,44.17,26.0,4.87,5.22,7.14,43.04,14.0,3.9,4.59,6.02,40.34,2.0,4.13,3.95,5.72,46.31,0.75
2010-01-26 03:00:00,39.0,5.14,5.42,7.47,43.51,27.0,4.74,5.46,7.23,40.96,15.0,3.87,4.79,6.16,38.99,3.0,4.59,3.77,5.94,50.55,0.724
2010-01-26 04:00:00,40.0,5.01,5.42,7.38,42.77,28.0,4.62,5.46,7.15,40.22,16.0,4.12,4.83,6.34,40.49,4.0,5.25,3.51,6.31,56.25,0.789
2010-01-26 05:00:00,41.0,4.87,5.47,7.32,41.72,29.0,4.55,5.26,6.95,40.82,17.0,4.48,4.71,6.5,43.58,5.0,5.88,3.24,6.72,61.13,0.684
2010-01-26 06:00:00,42.0,4.67,5.54,7.25,40.16,30.0,4.57,4.93,6.72,42.8,18.0,4.77,4.49,6.55,46.76,6.0,6.23,3.08,6.95,63.7,0.645
2010-01-26 07:00:00,43.0,4.4,5.59,7.11,38.2,31.0,4.72,4.53,6.54,46.18,19.0,4.87,4.2,6.43,49.19,7.0,6.14,3.08,6.86,63.37,0.684
2010-01-26 08:00:00,44.0,4.23,5.52,6.95,37.48,32.0,5.02,4.07,6.46,50.96,20.0,4.91,3.91,6.28,51.5,8.0,5.83,3.12,6.61,61.82,0.579
2010-01-26 09:00:00,45.0,4.42,5.22,6.84,40.22,33.0,5.48,3.57,6.54,56.92,21.0,5.14,3.68,6.32,54.45,9.0,5.63,3.06,6.41,61.45,0.553
2010-01-26 10:00:00,46.0,5.12,4.65,6.91,47.74,34.0,6.11,3.07,6.84,63.31,22.0,5.7,3.54,6.71,58.14,10.0,5.8,2.81,6.45,64.19,0.605
2010-01-26 11:00:00,47.0,6.19,3.96,7.35,57.36,35.0,6.87,2.75,7.4,68.21,23.0,6.43,3.47,7.31,61.62,11.0,6.29,2.47,6.76,68.52,0.75
2010-01-26 12:00:00,48.0,7.4,3.38,8.13,65.46,36.0,7.7,2.79,8.19,70.08,24.0,7.08,3.4,7.85,64.37,12.0,6.95,2.24,7.31,72.11,0.803
2010-01-26 13:00:00,37.0,8.54,3.28,9.15,69.01,25.0,7.48,3.3,8.17,66.21,13.0,7.67,2.24,7.99,73.7,1.0,7.67,1.1,7.75,81.86,0.776
2010-01-26 14:00:00,38.0,9.26,3.76,9.99,67.92,26.0,7.64,3.33,8.33,66.47,14.0,8.34,2.4,8.68,73.92,2.0,7.74,1.67,7.92,77.8,0.789
2010-01-26 15:00:00,39.0,9.7,3.64,10.36,69.42,27.0,7.64,3.68,8.48,64.27,15.0,8.86,2.6,9.24,73.63,3.0,8.08,2.14,8.35,75.18,0.776
2010-01-26 16:00:00,40.0,9.77,2.57,10.1,75.29,28.0,7.57,4.41,8.76,59.78,16.0,9.16,2.72,9.56,73.46,4.0,8.54,2.42,8.88,74.16,0.789
2010-01-26 17:00:00,41.0,9.61,1.0,9.66,84.04,29.0,7.58,4.94,9.04,56.89,17.0,9.26,2.63,9.62,74.11,5.0,8.92,2.38,9.23,75.06,0.803
2010-01-26 18:00:00,42.0,9.39,-0.36,9.4,92.19,30.0,7.83,4.57,9.07,59.75,18.0,9.18,2.22,9.45,76.39,6.0,8.97,1.82,9.16,78.51,0.763
2010-01-26 19:00:00,43.0,9.25,-1.01,9.31,96.22,31.0,8.41,2.86,8.89,71.24,19.0,8.99,1.43,9.1,80.96,7.0,8.56,0.69,8.59,85.37,0.776
2010-01-26 20:00:00,44.0,9.14,-1.14,9.21,97.12,32.0,9.06,0.54,9.08,86.6,20.0,8.74,0.47,8.76,86.95,8.0,7.94,-0.6,7.96,94.31,0.776
2010-01-26 21:00:00,45.0,8.94,-1.13,9.01,97.21,33.0,9.41,-1.38,9.51,98.32,21.0,8.52,-0.4,8.53,92.66,9.0,7.43,-1.52,7.59,101.56,0.737
2010-01-26 22:00:00,46.0,8.6,-1.27,8.69,98.4,34.0,9.24,-2.14,9.48,103.06,22.0,8.38,-0.94,8.43,96.43,10.0,7.29,-1.71,7.49,103.17,0.803
2010-01-26 23:00:00,47.0,8.19,-1.52,8.33,100.52,35.0,8.76,-2.08,9.01,103.36,23.0,8.29,-1.23,8.38,98.47,11.0,7.36,-1.44,7.5,101.1,0.842
2010-01-27 00:00:00,48.0,7.85,-1.77,8.05,102.72,36.0,8.33,-1.78,8.52,102.06,24.0,8.18,-1.39,8.3,99.62,12.0,7.39,-1.19,7.49,99.14,0.842
2010-01-27 01:00:00,37.0,8.19,-1.7,8.36,101.69,25.0,8.03,-1.5,8.17,100.55,13.0,7.21,-1.27,7.32,100.03,1.0,7.59,-1.29,7.7,99.63,0.658
2010-01-27 02:00:00,38.0,8.19,-1.73,8.37,101.94,26.0,7.87,-1.54,8.02,101.08,14.0,6.84,-1.52,7.0,102.55,2.0,6.98,-1.52,7.14,102.25,0.539
2010-01-27 03:00:00,39.0,8.07,-1.66,8.24,101.64,27.0,7.76,-1.48,7.9,100.79,15.0,6.38,-1.63,6.59,104.34,3.0,6.49,-1.52,6.66,103.22,0.526
2010-01-27 04:00:00,40.0,7.67,-1.31,7.78,99.71,28.0,7.72,-1.27,7.82,99.34,16.0,5.94,-1.37,6.1,102.95,4.0,6.14,-1.31,6.28,102.08,0.513
2010-01-27 05:00:00,41.0,7.13,-0.73,7.17,95.82,29.0,7.67,-0.92,7.72,96.85,17.0,5.62,-0.76,5.67,97.7,5.0,6.01,-0.82,6.07,97.79,0.697
2010-01-27 06:00:00,42.0,6.66,0.0,6.66,90.02,30.0,7.48,-0.45,7.5,93.42,18.0,5.54,0.09,5.54,89.07,6.0,6.18,0.04,6.18,89.65,0.75
2010-01-27 07:00:00,43.0,6.44,0.76,6.48,83.27,31.0,7.12,0.13,7.12,88.96,19.0,5.76,1.07,5.86,79.46,7.0,6.68,1.26,6.8,79.28,0.421
2010-01-27 08:00:00,44.0,6.46,1.47,6.63,77.16,32.0,6.73,0.75,6.77,83.61,20.0,6.16,2.01,6.48,71.92,8.0,7.27,2.52,7.7,70.86,0.25
2010-01-27 09:00:00,45.0,6.67,2.05,6.97,72.93,33.0,6.53,1.36,6.67,78.2,21.0,6.57,2.72,7.11,67.52,9.0,7.66,3.39,8.38,66.09,0.447
2010-01-27 10:00:00,46.0,7.01,2.44,7.42,70.83,34.0,6.69,1.91,6.96,74.03,22.0,6.88,3.08,7.53,65.85,10.0,7.64,3.61,8.45,64.75,0.75
2010-01-27 11:00:00,47.0,7.43,2.75,7.92,69.71,35.0,7.08,2.4,7.47,71.25,23.0,7.09,3.26,7.8,65.28,11.0,7.39,3.45,8.16,64.98,0.816
2010-01-27 12:00:00,48.0,7.9,3.13,8.5,68.37,36.0,7.52,2.84,8.04,69.3,24.0,7.26,3.5,8.06,64.28,12.0,7.18,3.37,7.93,64.84,0.816
2010-01-27 13:00:00,37.0,7.86,3.26,8.51,67.49,25.0,7.45,3.95,8.43,62.05,13.0,7.2,3.69,8.09,62.89,1.0,7.77,3.63,8.58,64.97,0.842
2010-01-27 14:00:00,38.0,8.07,3.73,8.89,65.2,26.0,7.7,4.53,8.93,59.57,14.0,7.44,4.23,8.56,60.39,2.0,7.98,3.93,8.9,63.76,0.855
2010-01-27 15:00:00,39.0,8.14,4.35,9.23,61.9,27.0,8.08,5.05,9.53,57.98,15.0,7.8,4.7,9.11,58.93,3.0,8.19,4.3,9.25,62.3,0.868
2010-01-27 16:00:00,40.0,8.09,5.14,9.58,57.56,28.0,8.59,5.39,10.13,57.9,16.0,8.2,4.88,9.54,59.25,4.0,8.39,4.67,9.6,60.87,0.882
2010-01-27 17:00:00,41.0,8.03,5.9,9.96,53.71,29.0,9.11,5.51,10.65,58.86,17.0,8.58,4.81,9.83,60.71,5.0,8.58,4.96,9.91,59.95,0.855
2010-01-27 18:00:00,42.0,8.11,6.35,10.3,51.95,30.0,9.5,5.41,10.94,60.33,18.0,8.86,4.61,9.98,62.51,6.0,8.78,5.07,10.14,59.97,0.855
2010-01-27 19:00:00,43.0,8.4,6.31,10.5,53.11,31.0,9.64,5.13,10.92,61.99,19.0,8.99,4.37,9.99,64.07,7.0,8.97,4.95,10.25,61.11,0.855
2010-01-27 20:00:00,44.0,8.69,5.94,10.53,55.63,32.0,9.52,4.74,10.63,63.55,20.0,8.97,4.16,9.88,65.12,8.0,9.07,4.69,10.21,62.65,0.868
2010-01-27 21:00:00,45.0,8.69,5.51,10.29,57.61,33.0,9.18,4.35,10.15,64.66,21.0,8.81,4.02,9.69,65.46,9.0,8.94,4.43,9.98,63.62,0.855
2010-01-27 22:00:00,46.0,8.24,5.21,9.75,57.71,34.0,8.67,4.04,9.57,65.01,22.0,8.54,3.99,9.43,64.95,10.0,8.51,4.28,9.53,63.29,0.855
2010-01-27 23:00:00,47.0,7.64,4.96,9.11,57.03,35.0,8.16,3.82,9.01,64.93,23.0,8.23,4.0,9.15,64.06,11.0,7.94,4.21,8.99,62.04,0.868
2010-01-28 00:00:00,48.0,7.3,4.62,8.64,57.69,36.0,7.82,3.64,8.63,65.01,24.0,7.96,3.97,8.89,63.49,12.0,7.41,4.17,8.5,60.62,0.868
2010-01-28 01:00:00,37.0,7.77,3.49,8.52,65.82,25.0,7.79,3.82,8.68,63.9,13.0,7.09,4.1,8.19,59.95,1.0,8.46,4.35,9.51,62.79,0.868
2010-01-28 02:00:00,38.0,7.85,3.27,8.51,67.36,26.0,7.74,3.52,8.5,65.52,14.0,7.04,3.99,8.1,60.47,2.0,8.38,4.02,9.29,64.38,0.868
2010-01-28 03:00:00,39.0,7.85,2.92,8.38,69.6,27.0,7.79,3.07,8.37,68.47,15.0,7.29,3.82,8.23,62.34,3.0,8.32,3.52,9.03,67.07,0.868
2010-01-28 04:00:00,40.0,7.62,2.39,7.98,72.62,28.0,7.92,2.5,8.3,72.51,16.0,7.81,3.59,8.6,65.3,4.0,8.27,2.92,8.77,70.58,0.829
2010-01-28 05:00:00,41.0,7.3,1.82,7.52,76.03,29.0,8.02,1.97,8.26,76.2,17.0,8.37,3.33,9.01,68.27,5.0,8.24,2.34,8.57,74.14,0.776
2010-01-28 06:00:00,42.0,7.11,1.4,7.25,78.82,30.0,7.97,1.71,8.15,77.87,18.0,8.67,3.08,9.2,70.45,6.0,8.22,1.94,8.44,76.74,0.829
2010-01-28 07:00:00,43.0,7.2,1.27,7.31,79.99,31.0,7.69,1.83,7.91,76.58,19.0,8.53,2.82,8.99,71.68,7.0,8.2,1.77,8.39,77.82,0.803
2010-01-28 08:00:00,44.0,7.45,1.26,7.56,80.39,32.0,7.42,2.03,7.69,74.74,20.0,8.21,2.45,8.57,73.39,8.0,8.24,1.61,8.39,78.95,0.816
2010-01-28 09:00:00,45.0,7.69,1.15,7.78,81.48,33.0,7.46,1.87,7.69,75.94,21.0,8.08,1.8,8.28,77.44,9.0,8.36,1.13,8.44,82.28,0.855
2010-01-28 10:00:00,46.0,7.79,0.77,7.83,84.33,34.0,7.98,1.07,8.05,82.38,22.0,8.39,0.76,8.42,84.82,10.0,8.59,0.14,8.59,89.07,0.816
2010-01-28 11:00:00,47.0,7.86,0.17,7.86,88.75,35.0,8.77,-0.17,8.78,91.1,23.0,8.96,-0.59,8.98,93.79,11.0,8.86,-1.15,8.93,97.42,0.882
2010-01-28 12:00:00,48.0,8.09,-0.56,8.11,93.93,36.0,9.49,-1.51,9.61,99.06,24.0,9.52,-2.14,9.76,102.68,12.0,9.09,-2.42,9.4,104.9,0.882
2010-01-28 13:00:00,37.0,9.89,-2.72,10.26,105.37,25.0,9.84,-3.76,10.54,110.9,13.0,9.22,-3.41,9.83,110.33,1.0,8.98,-4.06,9.86,114.35,0.882
2010-01-28 14:00:00,38.0,10.07,-3.86,10.78,110.95,26.0,9.98,-5.31,11.3,118.03,14.0,9.29,-4.26,10.22,114.63,2.0,9.43,-4.59,10.48,115.95,0.882
2010-01-28 15:00:00,39.0,10.23,-5.08,11.42,116.41,27.0,10.02,-6.66,12.03,123.6,15.0,9.39,-5.16,10.72,118.8,3.0,9.76,-5.53,11.21,119.54,0.882
2010-01-28 16:00:00,40.0,10.48,-6.47,12.32,121.67,28.0,10.04,-7.68,12.64,127.41,16.0,9.55,-6.24,11.41,123.16,4.0,9.95,-6.66,11.98,123.8,0.882
2010-01-28 17:00:00,41.0,10.6,-7.78,13.15,126.26,29.0,9.97,-8.34,13.0,129.91,17.0,9.65,-7.26,12.08,126.96,5.0,9.97,-7.68,12.58,127.6,0.882
2010-01-28 18:00:00,42.0,10.28,-8.69,13.46,130.2,30.0,9.72,-8.63,13.0,131.59,18.0,9.53,-7.91,12.38,129.68,6.0,9.73,-8.22,12.74,130.19,0.882
2010-01-28 19:00:00,43.0,9.35,-8.97,12.95,133.82,31.0,9.23,-8.55,12.58,132.81,19.0,9.09,-7.96,12.08,131.2,7.0,9.24,-8.08,12.27,131.18,0.882
2010-01-28 20:00:00,44.0,8.12,-8.7,11.9,136.97,32.0,8.58,-8.19,11.86,133.69,20.0,8.48,-7.6,11.39,131.89,8.0,8.6,-7.5,11.41,131.07,0.882
2010-01-28 21:00:00,45.0,7.07,-8.05,10.71,138.72,33.0,7.87,-7.65,10.97,134.18,21.0,7.89,-7.13,10.64,132.08,9.0,8.0,-6.84,10.53,130.55,0.868
2010-01-28 22:00:00,46.0,6.52,-7.19,9.71,137.78,34.0,7.22,-7.02,10.07,134.19,22.0,7.51,-6.77,10.11,132.03,10.0,7.55,-6.39,9.89,130.25,0.855
2010-01-28 23:00:00,47.0,6.41,-6.34,9.01,134.68,35.0,6.74,-6.42,9.31,133.64,23.0,7.3,-6.51,9.78,131.7,11.0,7.24,-6.06,9.44,129.91,0.855
2010-01-29 00:00:00,48.0,6.52,-5.71,8.67,131.21,36.0,6.51,-5.96,8.82,132.49,24.0,7.23,-6.28,9.58,130.99,12.0,7.02,-5.66,9.02,128.91,0.816
2010-01-29 01:00:00,37.0,6.55,-5.71,8.69,131.07,25.0,7.2,-6.04,9.4,129.98,13.0,6.83,-5.11,8.53,126.81,1.0,7.05,-4.55,8.39,122.83,0.829
2010-01-29 02:00:00,38.0,6.59,-5.65,8.68,130.59,26.0,7.08,-5.83,9.17,129.49,14.0,6.63,-4.57,8.06,124.6,2.0,7.05,-4.18,8.2,120.66,0.724
2010-01-29 03:00:00,39.0,6.25,-5.7,8.45,132.37,27.0,6.68,-5.73,8.8,130.62,15.0,6.38,-4.31,7.7,124.0,3.0,6.8,-4.04,7.91,120.73,0.671
2010-01-29 04:00:00,40.0,5.27,-5.8,7.84,137.72,28.0,5.9,-5.78,8.26,134.4,16.0,6.04,-4.47,7.52,126.48,4.0,6.38,-4.07,7.57,122.51,0.618
2010-01-29 05:00:00,41.0,3.9,-5.88,7.06,146.44,29.0,4.86,-5.92,7.65,140.61,17.0,5.56,-4.87,7.39,131.2,5.0,5.97,-4.15,7.27,124.82,0.526
2010-01-29 06:00:00,42.0,2.48,-5.88,6.38,157.13,30.0,3.72,-6.05,7.1,148.42,18.0,4.89,-5.23,7.16,136.92,6.0,5.73,-4.17,7.09,126.0,0.553
2010-01-29 07:00:00,43.0,1.3,-5.72,5.86,167.17,31.0,2.65,-6.1,6.65,156.48,19.0,4.01,-5.32,6.66,143.01,7.0,5.77,-4.05,7.05,125.06,0.553
2010-01-29 08:00:00,44.0,0.51,-5.38,5.4,174.63,32.0,1.78,-5.99,6.25,163.45,20.0,3.04,-5.15,5.99,149.44,8.0,5.81,-3.97,7.03,124.36,0.539
2010-01-29 09:00:00,45.0,0.18,-4.85,4.85,177.92,33.0,1.22,-5.69,5.82,167.93,21.0,2.15,-4.79,5.25,155.88,9.0,5.47,-4.14,6.86,127.14,0.632
2010-01-29 10:00:00,46.0,0.31,-4.15,4.17,175.66,34.0,1.03,-5.18,5.29,168.72,22.0,1.45,-4.32,4.55,161.5,10.0,4.51,-4.7,6.51,136.15,0.671
2010-01-29 11:00:00,47.0,0.57,-3.41,3.46,170.54,35.0,1.16,-4.66,4.8,165.98,23.0,0.99,-3.94,4.06,165.94,11.0,3.25,-5.43,6.33,149.12,0.132
2010-01-29 12:00:00,48.0,0.5,-2.79,2.83,169.85,36.0,1.5,-4.35,4.6,161.02,24.0,0.79,-3.87,3.95,168.52,12.0,2.1,-6.04,6.39,160.84,0.105
2010-01-29 13:00:00,37.0,1.93,-4.43,4.84,156.48,25.0,0.84,-4.27,4.35,168.84,13.0,1.42,-6.31,6.46,167.3,1.0,1.29,-6.91,7.03,169.47,0.092
2010-01-29 14:00:00,38.0,2.37,-4.83,5.38,153.87,26.0,1.06,-4.97,5.09,167.91,14.0,1.27,-6.32,6.44,168.66,2.0,1.68,-6.77,6.97,166.07,0.026
2010-01-29 15:00:00,39.0,2.73,-5.39,6.04,153.19,27.0,1.34,-5.74,5.89,166.88,15.0,1.61,-6.24,6.44,165.49,3.0,1.98,-6.75,7.04,163.66,0.013
2010-01-29 16:00:00,40.0,2.93,-5.97,6.65,153.83,28.0,1.58,-6.34,6.54,166.02,16.0,2.39,-6.19,6.64,158.94,4.0,2.22,-6.78,7.14,161.9,0.066
2010-01-29 17:00:00,41.0,3.05,-6.41,7.1,154.56,29.0,1.85,-6.68,6.93,164.5,17.0,3.29,-6.14,6.97,151.78,5.0,2.45,-6.74,7.17,160.0,0.421
2010-01-29 18:00:00,42.0,3.17,-6.59,7.31,154.3,30.0,2.25,-6.65,7.02,161.3,18.0,4.0,-5.98,7.19,146.21,6.0,2.75,-6.46,7.02,156.93,0.421
2010-01-29 19:00:00,43.0,3.35,-6.4,7.22,152.38,31.0,2.81,-6.21,6.82,155.66,19.0,4.25,-5.66,7.08,143.09,7.0,3.15,-5.88,6.67,151.85,0.276
2010-01-29 20:00:00,44.0,3.54,-5.99,6.95,149.44,32.0,3.36,-5.59,6.52,148.95,20.0,4.15,-5.28,6.71,141.8,8.0,3.52,-5.21,6.29,145.92,0.289
2010-01-29 21:00:00,45.0,3.66,-5.56,6.65,146.65,33.0,3.68,-5.04,6.24,143.84,21.0,3.89,-4.95,6.3,141.83,9.0,3.73,-4.73,6.02,141.74,0.263
2010-01-29 22:00:00,46.0,3.65,-5.28,6.41,145.35,34.0,3.61,-4.79,5.99,143.02,22.0,3.63,-4.8,6.01,142.91,10.0,3.65,-4.65,5.91,141.87,0.25
2010-01-29 23:00:00,47.0,3.49,-5.2,6.26,146.15,35.0,3.24,-4.84,5.82,146.18,23.0,3.31,-4.8,5.83,145.43,11.0,3.31,-4.86,5.88,145.76,0.289
2010-01-30 00:00:00,48.0,3.17,-5.34,6.21,149.34,36.0,2.76,-5.13,5.83,151.74,24.0,2.86,-4.95,5.72,149.95,12.0,2.76,-5.17,5.86,151.92,0.25
2010-01-30 01:00:00,37.0,2.27,-5.58,6.02,157.83,25.0,2.21,-5.17,5.63,156.87,13.0,2.04,-5.4,5.77,159.32,1.0,2.38,-5.41,5.91,156.26,0.184
2010-01-30 02:00:00,38.0,1.63,-5.87,6.09,164.46,26.0,1.32,-5.31,5.47,166.02,14.0,1.1,-5.38,5.49,168.49,2.0,1.48,-5.3,5.5,164.41,0.224
2010-01-30 03:00:00,39.0,0.63,-5.67,5.7,173.67,27.0,0.18,-5.16,5.16,178.05,15.0,-0.13,-4.98,4.98,181.53,3.0,-0.07,-4.58,4.58,180.86,0.224
2010-01-30 04:00:00,40.0,-0.84,-4.74,4.82,190.04,28.0,-1.2,-4.57,4.73,194.73,16.0,-1.64,-4.11,4.42,201.75,4.0,-1.95,-3.49,4.0,209.11,0.237
2010-01-30 05:00:00,41.0,-2.43,-3.38,4.16,215.69,29.0,-2.57,-3.62,4.44,215.37,17.0,-3.12,-2.98,4.32,226.27,5.0,-3.73,-2.32,4.39,238.14,0.145
2010-01-30 06:00:00,42.0,-3.68,-1.98,4.18,241.71,30.0,-3.65,-2.45,4.39,236.16,18.0,-4.19,-1.88,4.59,245.87,6.0,-4.97,-1.36,5.15,254.65,0.118
2010-01-30 07:00:00,43.0,-4.26,-0.88,4.35,258.35,31.0,-4.23,-1.18,4.39,254.39,19.0,-4.58,-1.0,4.68,257.7,7.0,-5.34,-0.85,5.41,260.96,0.158
2010-01-30 08:00:00,44.0,-4.33,-0.11,4.33,268.6,32.0,-4.4,0.0,4.4,269.96,20.0,-4.49,-0.31,4.5,266.03,8.0,-5.11,-0.63,5.14,262.96,0.158
2010-01-30 09:00:00,45.0,-4.19,0.38,4.21,275.2,33.0,-4.35,0.9,4.44,281.68,21.0,-4.23,0.29,4.24,273.88,9.0,-4.63,-0.46,4.65,264.32,0.079
2010-01-30 10:00:00,46.0,-4.07,0.65,4.12,279.03,34.0,-4.2,1.4,4.43,288.42,22.0,-4.05,0.87,4.14,282.09,10.0,-4.22,-0.15,4.22,267.91,0.053
2010-01-30 11:00:00,47.0,-3.95,0.83,4.03,281.87,35.0,-3.92,1.64,4.25,292.68,23.0,-3.91,1.36,4.14,289.23,11.0,-3.95,0.26,3.96,273.72,0.066
2010-01-30 12:00:00,48.0,-3.74,1.08,3.89,286.18,36.0,-3.39,1.81,3.85,298.07,24.0,-3.71,1.68,4.07,294.29,12.0,-3.81,0.69,3.87,280.23,0.079
2010-01-30 13:00:00,37.0,-2.57,2.05,3.29,308.63,25.0,-3.35,1.74,3.77,297.41,13.0,-3.74,1.06,3.89,285.86,1.0,-2.74,1.65,3.2,301.08,0.079
2010-01-30 14:00:00,38.0,-1.54,2.26,2.74,325.8,26.0,-2.75,1.63,3.2,300.75,14.0,-3.49,1.36,3.75,291.29,2.0,-2.26,2.02,3.03,311.82,0.145
2010-01-30 15:00:00,39.0,-0.42,2.27,2.31,349.46,27.0,-1.83,1.49,2.36,309.13,15.0,-2.75,1.57,3.17,299.69,3.0,-1.4,2.08,2.51,326.01,0.171
2010-01-30 16:00:00,40.0,0.65,1.96,2.06,18.24,28.0,-0.6,1.39,1.52,336.7,16.0,-1.36,1.68,2.16,321.05,4.0,-0.33,1.93,1.96,350.16,0.158
