date,"(0, 'hors')","(0, 'u')","(0, 'v')","(0, 'ws')","(0, 'wd')","(1, 'hors')","(1, 'u')","(1, 'v')","(1, 'ws')","(1, 'wd')","(2, 'hors')","(2, 'u')","(2, 'v')","(2, 'ws')","(2, 'wd')","(3, 'hors')","(3, 'u')","(3, 'v')","(3, 'ws')","(3, 'wd')",wp7
2010-02-26 01:00:00,37.0,1.99,-10.59,10.77,169.35,25.0,2.16,-11.01,11.22,168.88,13.0,1.7,-10.83,10.96,171.08,1.0,1.74,-10.47,10.61,170.54,0.48
2010-02-26 02:00:00,38.0,1.88,-10.84,11.01,170.16,26.0,1.98,-11.22,11.39,169.97,14.0,1.26,-11.01,11.08,173.48,2.0,1.34,-10.9,10.99,172.99,0.278
2010-02-26 03:00:00,39.0,1.89,-11.13,11.29,170.35,27.0,1.94,-11.52,11.68,170.44,15.0,1.12,-11.17,11.23,174.25,3.0,1.29,-11.13,11.2,173.37,0.48
2010-02-26 04:00:00,40.0,2.01,-11.38,11.55,169.99,28.0,2.0,-11.86,12.02,170.44,16.0,1.36,-11.28,11.36,173.12,4.0,1.51,-11.2,11.3,172.33,0.429
2010-02-26 05:00:00,41.0,2.19,-11.58,11.79,169.31,29.0,2.13,-12.17,12.35,170.06,17.0,1.81,-11.38,11.52,170.94,5.0,1.89,-11.21,11.36,170.45,0.404
2010-02-26 06:00:00,42.0,2.38,-11.78,12.02,168.55,30.0,2.33,-12.36,12.58,169.35,18.0,2.27,-11.54,11.76,168.86,6.0,2.33,-11.23,11.47,168.29,0.328
2010-02-26 07:00:00,43.0,2.56,-11.98,12.25,167.94,31.0,2.55,-12.39,12.65,168.38,19.0,2.57,-11.8,12.07,167.71,7.0,2.74,-11.35,11.67,166.43,0.657
2010-02-26 08:00:00,44.0,2.65,-12.16,12.44,167.71,32.0,2.73,-12.3,12.6,167.5,20.0,2.69,-12.08,12.38,167.44,8.0,3.05,-11.53,11.93,165.2,0.909
2010-02-26 09:00:00,45.0,2.6,-12.3,12.57,168.05,33.0,2.79,-12.21,12.52,167.14,21.0,2.67,-12.31,12.59,167.76,9.0,3.18,-11.74,12.17,164.83,0.909
2010-02-26 10:00:00,46.0,2.38,-12.37,12.59,169.1,34.0,2.67,-12.18,12.47,167.64,22.0,2.53,-12.4,12.65,168.48,10.0,3.11,-11.95,12.35,165.43,0.909
2010-02-26 11:00:00,47.0,2.06,-12.39,12.56,170.56,35.0,2.4,-12.22,12.45,168.9,23.0,2.27,-12.41,12.61,169.63,11.0,2.85,-12.13,12.46,166.8,0.833
2010-02-26 12:00:00,48.0,1.73,-12.39,12.51,172.04,36.0,2.01,-12.27,12.43,170.7,24.0,1.9,-12.41,12.55,171.29,12.0,2.45,-12.27,12.52,168.69,0.732
2010-02-26 13:00:00,37.0,1.56,-12.3,12.4,172.77,25.0,1.45,-12.44,12.53,173.38,13.0,1.99,-12.34,12.5,170.83,1.0,1.53,-12.14,12.23,172.8,0.631
2010-02-26 14:00:00,38.0,1.15,-12.22,12.27,174.63,26.0,1.0,-12.43,12.47,175.38,14.0,1.56,-12.26,12.36,172.77,2.0,1.02,-11.96,12.01,175.13,0.682
2010-02-26 15:00:00,39.0,0.88,-11.92,11.95,175.77,27.0,0.7,-12.23,12.25,176.71,15.0,1.25,-11.94,12.01,174.04,3.0,0.77,-11.56,11.59,176.2,0.707
2010-02-26 16:00:00,40.0,0.82,-11.36,11.39,175.89,28.0,0.63,-11.79,11.8,176.93,16.0,1.13,-11.37,11.42,174.3,4.0,0.68,-11.01,11.03,176.44,0.682
2010-02-26 17:00:00,41.0,0.83,-10.72,10.76,175.58,29.0,0.73,-11.22,11.24,176.28,17.0,1.11,-10.75,10.8,174.08,5.0,0.59,-10.42,10.44,176.78,0.657
2010-02-26 18:00:00,42.0,0.75,-10.24,10.27,175.79,30.0,0.9,-10.69,10.73,175.18,18.0,1.05,-10.36,10.42,174.21,6.0,0.28,-9.95,9.96,178.39,0.606
2010-02-26 19:00:00,43.0,0.49,-10.06,10.08,177.21,31.0,1.05,-10.34,10.39,174.17,19.0,0.84,-10.39,10.42,175.39,7.0,-0.33,-9.67,9.68,181.98,0.657
2010-02-26 20:00:00,44.0,0.24,-9.99,9.99,178.63,32.0,1.1,-10.11,10.17,173.79,20.0,0.5,-10.54,10.56,177.26,8.0,-0.97,-9.44,9.49,185.85,0.606
2010-02-26 21:00:00,45.0,0.27,-9.73,9.73,178.39,33.0,0.95,-9.93,9.98,174.52,21.0,0.12,-10.45,10.45,179.35,9.0,-1.23,-9.09,9.17,187.71,0.455
2010-02-26 22:00:00,46.0,0.76,-9.09,9.13,175.25,34.0,0.57,-9.71,9.73,176.64,22.0,-0.26,-9.84,9.85,181.5,10.0,-0.9,-8.46,8.51,186.07,0.328
2010-02-26 23:00:00,47.0,1.41,-8.3,8.42,170.34,35.0,0.11,-9.38,9.38,179.35,23.0,-0.56,-8.93,8.94,183.6,11.0,-0.41,-7.62,7.63,183.07,0.303
2010-02-27 00:00:00,48.0,1.86,-7.65,7.87,166.33,36.0,-0.24,-8.87,8.87,181.54,24.0,-0.73,-8.03,8.06,185.22,12.0,-0.36,-6.67,6.67,183.09,0.278
2010-02-27 01:00:00,37.0,-0.32,-8.15,8.15,182.27,25.0,-0.74,-7.39,7.42,185.75,13.0,-1.14,-5.7,5.82,191.28,1.0,-1.91,-6.09,6.38,197.38,0.202
2010-02-27 02:00:00,38.0,-0.25,-7.33,7.33,181.92,26.0,-0.69,-6.92,6.95,185.73,14.0,-2.28,-4.92,5.42,204.83,2.0,-2.52,-5.61,6.15,204.21,0.227
2010-02-27 03:00:00,39.0,-0.16,-6.56,6.56,181.41,27.0,-0.71,-6.44,6.48,186.33,15.0,-3.1,-4.52,5.48,214.45,3.0,-2.82,-5.4,6.09,207.59,0.278
2010-02-27 04:00:00,40.0,-0.18,-5.98,5.99,181.77,28.0,-0.89,-5.88,5.95,188.57,16.0,-3.12,-4.6,5.56,214.1,4.0,-2.86,-5.37,6.09,208.04,0.202
2010-02-27 05:00:00,41.0,-0.27,-5.64,5.64,182.7,29.0,-1.07,-5.44,5.55,191.12,17.0,-2.58,-4.93,5.57,207.67,5.0,-2.72,-5.38,6.03,206.85,0.303
2010-02-27 06:00:00,42.0,-0.31,-5.54,5.55,183.24,30.0,-1.08,-5.44,5.54,191.19,18.0,-1.95,-5.16,5.52,200.74,6.0,-2.5,-5.26,5.82,205.4,0.202
2010-02-27 07:00:00,43.0,-0.26,-5.7,5.7,182.66,31.0,-0.78,-6.03,6.08,187.38,19.0,-1.57,-5.07,5.31,197.18,7.0,-2.24,-4.91,5.4,204.46,0.177
2010-02-27 08:00:00,44.0,-0.16,-5.96,5.96,181.51,32.0,-0.34,-6.82,6.83,182.88,20.0,-1.36,-4.85,5.04,195.62,8.0,-1.87,-4.57,4.94,202.26,0.126
2010-02-27 09:00:00,45.0,-0.06,-6.16,6.16,180.52,33.0,0.01,-7.28,7.28,179.92,21.0,-1.14,-4.79,4.93,193.4,9.0,-1.3,-4.52,4.7,196.01,0.076
2010-02-27 10:00:00,46.0,-0.01,-6.19,6.19,180.05,34.0,0.12,-7.06,7.06,179.04,22.0,-0.79,-5.12,5.18,188.74,10.0,-0.47,-4.97,4.99,185.39,0.025
2010-02-27 11:00:00,47.0,0.04,-6.16,6.16,179.61,35.0,0.08,-6.47,6.47,179.3,23.0,-0.3,-5.73,5.74,182.99,11.0,0.41,-5.78,5.79,175.9,0.051
2010-02-27 12:00:00,48.0,0.16,-6.23,6.23,178.57,36.0,0.06,-6.0,6.0,179.44,24.0,0.27,-6.49,6.49,177.6,12.0,1.09,-6.72,6.81,170.77,0.177
2010-02-27 13:00:00,37.0,0.2,-6.02,6.03,178.1,25.0,0.87,-7.23,7.28,173.17,13.0,1.38,-7.6,7.73,169.68,1.0,1.91,-6.95,7.21,164.62,0.328
2010-02-27 14:00:00,38.0,0.57,-6.37,6.4,174.89,26.0,1.37,-7.84,7.96,170.11,14.0,1.42,-8.32,8.44,170.34,2.0,2.17,-7.36,7.67,163.57,0.404
2010-02-27 15:00:00,39.0,1.21,-6.76,6.87,169.84,27.0,1.64,-8.22,8.39,168.72,15.0,1.39,-8.8,8.91,171.03,3.0,2.32,-7.84,8.17,163.51,0.328
2010-02-27 16:00:00,40.0,2.1,-6.97,7.28,163.26,28.0,1.62,-8.34,8.5,169.04,16.0,1.45,-9.01,9.13,170.88,4.0,2.37,-8.31,8.64,164.1,0.328
2010-02-27 17:00:00,41.0,2.91,-7.13,7.7,157.76,29.0,1.44,-8.36,8.49,170.26,17.0,1.49,-9.04,9.16,170.66,5.0,2.27,-8.7,8.99,165.36,0.354
2010-02-27 18:00:00,42.0,3.27,-7.4,8.09,156.14,30.0,1.31,-8.53,8.63,171.3,18.0,1.35,-9.0,9.1,171.47,6.0,1.98,-8.91,9.13,167.46,0.328
2010-02-27 19:00:00,43.0,2.94,-7.89,8.42,159.56,31.0,1.36,-8.95,9.05,171.36,19.0,0.95,-8.98,9.03,173.94,7.0,1.5,-8.87,9.0,170.4,0.404
2010-02-27 20:00:00,44.0,2.28,-8.3,8.61,164.63,32.0,1.46,-9.32,9.44,171.07,20.0,0.52,-8.86,8.87,176.64,8.0,1.06,-8.57,8.64,172.96,0.354
2010-02-27 21:00:00,45.0,1.82,-8.27,8.46,167.59,33.0,1.42,-9.23,9.34,171.23,21.0,0.35,-8.49,8.5,177.64,9.0,0.94,-8.0,8.06,173.32,0.328
2010-02-27 22:00:00,46.0,1.91,-7.55,7.79,165.77,34.0,1.11,-8.4,8.47,172.48,22.0,0.63,-7.79,7.82,175.35,10.0,1.3,-7.2,7.32,169.76,0.278
2010-02-27 23:00:00,47.0,2.3,-6.48,6.88,160.43,35.0,0.68,-7.15,7.18,174.58,23.0,1.12,-6.97,7.06,170.9,11.0,1.83,-6.39,6.65,164.0,0.227
2010-02-28 00:00:00,48.0,2.56,-5.53,6.09,155.16,36.0,0.37,-5.95,5.96,176.47,24.0,1.43,-6.29,6.45,167.18,12.0,2.1,-5.85,6.21,160.26,0.303
2010-02-28 01:00:00,37.0,0.34,-5.17,5.18,176.24,25.0,1.31,-5.97,6.11,167.61,13.0,1.79,-5.75,6.02,162.69,1.0,1.87,-5.75,6.04,162.01,0.253
2010-02-28 02:00:00,38.0,0.5,-4.82,4.84,174.06,26.0,0.87,-5.92,5.98,171.68,14.0,1.13,-5.95,6.06,169.28,2.0,1.07,-5.88,5.98,169.68,0.404
2010-02-28 03:00:00,39.0,0.69,-4.82,4.87,171.86,27.0,0.3,-6.0,6.01,177.09,15.0,0.45,-6.23,6.24,175.89,3.0,0.36,-5.95,5.96,176.55,0.328
2010-02-28 04:00:00,40.0,0.77,-5.08,5.14,171.43,28.0,-0.19,-6.1,6.1,181.78,16.0,0.02,-6.38,6.38,179.85,4.0,-0.26,-5.96,5.97,182.45,0.253
2010-02-28 05:00:00,41.0,0.68,-5.45,5.49,172.9,29.0,-0.54,-6.18,6.2,185.02,17.0,-0.22,-6.43,6.44,181.92,5.0,-0.75,-5.95,6.0,187.16,0.227
2010-02-28 06:00:00,42.0,0.4,-5.75,5.76,176.02,30.0,-0.71,-6.26,6.3,186.47,18.0,-0.38,-6.43,6.44,183.36,6.0,-1.09,-5.95,6.05,190.43,0.202
2010-02-28 07:00:00,43.0,-0.05,-5.85,5.85,180.53,31.0,-0.68,-6.32,6.35,186.11,19.0,-0.56,-6.4,6.43,185.04,7.0,-1.28,-5.97,6.1,192.1,0.152
2010-02-28 08:00:00,44.0,-0.48,-5.79,5.81,184.69,32.0,-0.57,-6.3,6.32,185.13,20.0,-0.74,-6.34,6.38,186.64,8.0,-1.33,-5.97,6.11,192.54,0.051
2010-02-28 09:00:00,45.0,-0.61,-5.64,5.67,186.21,33.0,-0.54,-6.13,6.15,185.01,21.0,-0.82,-6.2,6.25,187.56,9.0,-1.27,-5.89,6.03,192.2,0.126
2010-02-28 10:00:00,46.0,-0.32,-5.46,5.47,183.33,34.0,-0.69,-5.79,5.83,186.79,22.0,-0.77,-5.97,6.02,187.32,10.0,-1.16,-5.72,5.84,191.43,0.152
2010-02-28 11:00:00,47.0,0.15,-5.32,5.33,178.37,35.0,-0.87,-5.47,5.54,189.09,23.0,-0.6,-5.78,5.81,185.95,11.0,-1.02,-5.58,5.67,190.39,0.227
2010-02-28 12:00:00,48.0,0.43,-5.31,5.33,175.35,36.0,-0.89,-5.43,5.5,189.3,24.0,-0.38,-5.78,5.79,183.76,12.0,-0.92,-5.62,5.69,189.34,0.202
2010-02-28 13:00:00,37.0,-0.59,-5.82,5.85,185.82,25.0,-0.14,-6.06,6.06,181.36,13.0,-0.87,-5.92,5.98,188.36,1.0,0.76,-6.29,6.33,173.15,0.202
2010-02-28 14:00:00,38.0,-0.11,-6.4,6.4,181.03,26.0,0.11,-6.43,6.43,179.05,14.0,-0.72,-6.3,6.34,186.54,2.0,1.0,-6.78,6.85,171.58,0.227
2010-02-28 15:00:00,39.0,0.35,-6.82,6.83,177.07,27.0,0.38,-6.64,6.65,176.71,15.0,-0.3,-6.47,6.48,182.65,3.0,1.18,-7.01,7.11,170.47,0.202
2010-02-28 16:00:00,40.0,0.65,-6.84,6.87,174.54,28.0,0.68,-6.52,6.55,174.03,16.0,0.49,-6.27,6.29,175.54,4.0,1.31,-7.03,7.15,169.49,0.177
2010-02-28 17:00:00,41.0,0.86,-6.63,6.69,172.63,29.0,0.98,-6.23,6.31,171.04,17.0,1.39,-5.92,6.08,166.77,5.0,1.44,-6.93,7.08,168.25,0.152
2010-02-28 18:00:00,42.0,1.07,-6.46,6.55,170.57,30.0,1.25,-6.03,6.15,168.29,18.0,2.08,-5.75,6.12,160.17,6.0,1.64,-6.76,6.96,166.34,0.202
2010-02-28 19:00:00,43.0,1.36,-6.52,6.66,168.24,31.0,1.45,-6.08,6.25,166.59,19.0,2.29,-5.97,6.4,159.01,7.0,1.94,-6.6,6.88,163.59,0.278
2010-02-28 20:00:00,44.0,1.57,-6.66,6.85,166.76,32.0,1.55,-6.23,6.42,166.07,20.0,2.16,-6.3,6.66,161.08,8.0,2.24,-6.39,6.77,160.69,0.278
2010-02-28 21:00:00,45.0,1.52,-6.7,6.87,167.23,33.0,1.5,-6.25,6.43,166.49,21.0,1.89,-6.35,6.62,163.41,9.0,2.4,-6.06,6.52,158.41,0.253
2010-02-28 22:00:00,46.0,1.12,-6.46,6.55,170.18,34.0,1.32,-5.97,6.12,167.55,22.0,1.68,-5.85,6.08,164.01,10.0,2.35,-5.58,6.05,157.19,0.227
2010-02-28 23:00:00,47.0,0.69,-5.96,6.0,173.4,35.0,1.14,-5.47,5.58,168.27,23.0,1.62,-5.04,5.3,162.14,11.0,2.23,-5.06,5.53,156.21,0.253
2010-03-01 00:00:00,48.0,0.66,-5.28,5.32,172.86,36.0,1.13,-4.87,5.0,166.94,24.0,1.83,-4.31,4.68,156.96,12.0,2.26,-4.67,5.19,154.17,0.227
2010-03-01 01:00:00,37.0,1.39,-4.32,4.54,162.12,25.0,2.3,-3.93,4.56,149.68,13.0,2.53,-4.52,5.18,150.74,1.0,3.38,-5.13,6.14,146.61,0.126
2010-03-01 02:00:00,38.0,1.67,-3.94,4.28,156.99,26.0,2.68,-3.89,4.73,145.48,14.0,2.74,-4.61,5.36,149.29,2.0,3.15,-5.14,6.03,148.51,0.202
2010-03-01 03:00:00,39.0,1.63,-3.87,4.2,157.12,27.0,2.53,-4.08,4.8,148.24,15.0,2.46,-4.89,5.48,153.29,3.0,2.32,-5.18,5.67,155.9,0.278
2010-03-01 04:00:00,40.0,1.05,-4.17,4.3,165.89,28.0,1.57,-4.39,4.67,160.27,16.0,1.45,-5.32,5.51,164.7,4.0,1.13,-5.24,5.36,167.84,0.202
2010-03-01 05:00:00,41.0,0.18,-4.69,4.69,177.81,29.0,0.26,-4.76,4.77,176.9,17.0,0.13,-5.8,5.8,178.68,5.0,-0.08,-5.34,5.34,180.86,0.152
2010-03-01 06:00:00,42.0,-0.6,-5.22,5.26,186.53,30.0,-0.82,-5.14,5.21,189.04,18.0,-0.92,-6.24,6.31,188.36,6.0,-0.96,-5.51,5.59,189.84,0.126
2010-03-01 07:00:00,43.0,-0.99,-5.6,5.68,190.08,31.0,-1.2,-5.47,5.6,192.34,19.0,-1.27,-6.56,6.68,190.95,7.0,-1.25,-5.75,5.89,192.28,0.177
2010-03-01 08:00:00,44.0,-1.07,-5.81,5.9,190.42,32.0,-1.04,-5.75,5.84,190.21,20.0,-1.11,-6.73,6.82,189.33,8.0,-1.14,-5.99,6.1,190.76,0.177
2010-03-01 09:00:00,45.0,-0.97,-5.9,5.97,189.3,33.0,-0.64,-5.95,5.98,186.12,21.0,-0.77,-6.75,6.8,186.49,9.0,-0.89,-6.15,6.22,188.26,0.177
2010-03-01 10:00:00,46.0,-0.82,-5.91,5.96,187.91,34.0,-0.28,-6.07,6.08,182.67,22.0,-0.54,-6.63,6.65,184.63,10.0,-0.74,-6.17,6.22,186.87,0.227
2010-03-01 11:00:00,47.0,-0.73,-5.91,5.95,187.04,35.0,-0.13,-6.19,6.19,181.22,23.0,-0.48,-6.49,6.5,184.25,11.0,-0.74,-6.1,6.14,186.89,0.379
2010-03-01 12:00:00,48.0,-0.78,-5.99,6.04,187.42,36.0,-0.32,-6.36,6.37,182.84,24.0,-0.61,-6.45,6.47,185.44,12.0,-0.87,-6.0,6.06,188.24,0.429
2010-03-01 13:00:00,37.0,-0.87,-6.63,6.69,187.46,25.0,-0.91,-6.6,6.66,187.82,13.0,-1.1,-5.94,6.04,190.52,1.0,-0.74,-6.11,6.16,186.93,0.379
2010-03-01 14:00:00,38.0,-1.44,-6.92,7.06,191.73,26.0,-1.18,-6.83,6.93,189.76,14.0,-1.26,-5.96,6.09,191.9,2.0,-0.67,-6.41,6.45,185.96,0.303
2010-03-01 15:00:00,39.0,-1.57,-7.1,7.27,192.48,27.0,-1.2,-7.01,7.11,189.74,15.0,-1.11,-6.07,6.17,190.34,3.0,-0.53,-6.59,6.61,184.58,0.253
2010-03-01 16:00:00,40.0,-0.97,-7.09,7.16,187.82,28.0,-0.83,-7.02,7.07,186.78,16.0,-0.53,-6.29,6.31,184.78,4.0,-0.33,-6.68,6.68,182.79,0.177
2010-03-01 17:00:00,41.0,0.04,-7.01,7.01,179.7,29.0,-0.18,-6.94,6.94,181.49,17.0,0.28,-6.57,6.58,177.59,5.0,-0.05,-6.74,6.74,180.4,0.152
2010-03-01 18:00:00,42.0,0.99,-6.97,7.04,171.89,30.0,0.58,-6.87,6.9,175.16,18.0,1.0,-6.88,6.95,171.75,6.0,0.33,-6.84,6.85,177.22,0.227
2010-03-01 19:00:00,43.0,1.51,-7.09,7.25,167.93,31.0,1.27,-6.91,7.03,169.56,19.0,1.4,-7.14,7.28,168.92,7.0,0.8,-7.02,7.06,173.48,0.303
2010-03-01 20:00:00,44.0,1.57,-7.26,7.43,167.8,32.0,1.72,-7.02,7.23,166.21,20.0,1.5,-7.32,7.47,168.4,8.0,1.24,-7.19,7.29,170.19,0.328
2010-03-01 21:00:00,45.0,1.22,-7.38,7.48,170.63,33.0,1.76,-7.13,7.35,166.16,21.0,1.39,-7.32,7.45,169.27,9.0,1.51,-7.23,7.38,168.24,0.303
2010-03-01 22:00:00,46.0,0.56,-7.33,7.35,175.6,34.0,1.31,-7.19,7.31,169.67,22.0,1.14,-7.12,7.21,170.91,10.0,1.48,-7.06,7.22,168.17,0.253
2010-03-01 23:00:00,47.0,-0.09,-7.1,7.1,180.75,35.0,0.72,-7.1,7.14,174.19,23.0,0.84,-6.75,6.81,172.92,11.0,1.21,-6.78,6.89,169.9,0.253
2010-03-02 00:00:00,48.0,-0.41,-6.71,6.73,183.45,36.0,0.44,-6.78,6.79,176.29,24.0,0.57,-6.27,6.3,174.83,12.0,0.77,-6.51,6.56,173.26,0.152
2010-03-02 01:00:00,37.0,0.74,-6.16,6.21,173.16,25.0,0.38,-5.72,5.73,176.21,13.0,0.25,-6.33,6.34,177.73,1.0,1.37,-6.57,6.71,168.19,0.177
2010-03-02 02:00:00,38.0,1.24,-5.37,5.51,167.05,26.0,0.23,-5.11,5.12,177.46,14.0,-0.26,-6.09,6.1,182.44,2.0,1.26,-6.17,6.3,168.44,0.101
2010-03-02 03:00:00,39.0,1.37,-4.55,4.75,163.24,27.0,0.04,-4.44,4.44,179.5,15.0,-0.67,-5.59,5.63,186.82,3.0,0.63,-5.6,5.64,173.6,0.051
2010-03-02 04:00:00,40.0,0.77,-3.83,3.91,168.7,28.0,-0.24,-3.71,3.72,183.69,16.0,-0.92,-4.72,4.8,191.01,4.0,-0.33,-4.94,4.95,183.85,0.076
2010-03-02 05:00:00,41.0,-0.25,-3.28,3.29,184.44,29.0,-0.58,-3.0,3.05,190.89,17.0,-1.08,-3.69,3.84,196.29,5.0,-1.36,-4.3,4.51,197.57,0.051
2010-03-02 06:00:00,42.0,-1.19,-2.93,3.16,202.14,30.0,-0.92,-2.4,2.57,201.11,18.0,-1.26,-2.83,3.1,203.99,6.0,-2.19,-3.8,4.39,209.91,0.025
2010-03-02 07:00:00,43.0,-1.67,-2.8,3.26,210.77,31.0,-1.25,-1.98,2.34,212.21,19.0,-1.54,-2.38,2.84,212.88,7.0,-2.61,-3.54,4.4,216.46,0.051
2010-03-02 08:00:00,44.0,-1.81,-2.85,3.37,212.43,32.0,-1.56,-1.81,2.39,220.84,20.0,-1.89,-2.31,2.99,219.28,8.0,-2.75,-3.45,4.41,218.54,0.152
2010-03-02 09:00:00,45.0,-1.86,-2.98,3.51,211.94,33.0,-1.91,-1.94,2.73,224.55,21.0,-2.27,-2.52,3.39,221.92,9.0,-2.76,-3.44,4.41,218.76,0.278
2010-03-02 10:00:00,46.0,-1.99,-3.14,3.72,212.43,34.0,-2.3,-2.39,3.31,223.93,22.0,-2.6,-2.9,3.89,221.93,10.0,-2.79,-3.44,4.43,219.06,0.126
2010-03-02 11:00:00,47.0,-2.15,-3.34,3.97,212.7,35.0,-2.6,-2.94,3.92,221.52,23.0,-2.82,-3.27,4.32,220.78,11.0,-2.78,-3.45,4.44,218.86,0.025
2010-03-02 12:00:00,48.0,-2.17,-3.62,4.22,210.96,36.0,-2.66,-3.34,4.28,218.52,24.0,-2.84,-3.47,4.49,219.26,12.0,-2.63,-3.5,4.38,216.95,0.076
2010-03-02 13:00:00,37.0,-2.39,-3.43,4.18,214.84,25.0,-2.61,-3.41,4.3,217.43,13.0,-2.28,-3.6,4.26,212.36,1.0,-1.75,-3.66,4.06,205.61,0.076
2010-03-02 14:00:00,38.0,-1.9,-3.32,3.83,209.77,26.0,-2.22,-3.28,3.96,214.13,14.0,-1.84,-3.79,4.21,205.91,2.0,-1.3,-4.19,4.38,197.2,0.025
2010-03-02 15:00:00,39.0,-1.36,-3.2,3.48,203.09,27.0,-1.79,-3.33,3.78,208.19,15.0,-1.47,-4.1,4.35,199.7,3.0,-0.76,-4.66,4.73,189.26,0.025
2010-03-02 16:00:00,40.0,-0.91,-3.21,3.34,195.78,28.0,-1.39,-3.75,4.0,200.29,16.0,-1.27,-4.54,4.71,195.6,4.0,-0.22,-5.07,5.07,182.43,0.051
2010-03-02 17:00:00,41.0,-0.5,-3.39,3.43,188.36,29.0,-0.95,-4.33,4.43,192.4,17.0,-1.13,-4.98,5.11,192.84,5.0,0.25,-5.39,5.39,177.36,0.051
2010-03-02 18:00:00,42.0,-0.05,-3.71,3.71,180.8,30.0,-0.37,-4.76,4.78,184.42,18.0,-0.91,-5.26,5.34,189.85,6.0,0.54,-5.61,5.64,174.54,0.025
2010-03-02 19:00:00,43.0,0.47,-4.12,4.15,173.44,31.0,0.4,-4.85,4.86,175.22,19.0,-0.51,-5.28,5.3,185.55,7.0,0.58,-5.71,5.74,174.21,0.051
2010-03-02 20:00:00,44.0,0.98,-4.55,4.65,167.89,32.0,1.14,-4.73,4.87,166.46,20.0,-0.11,-5.1,5.1,181.25,8.0,0.4,-5.66,5.67,175.94,0.076
2010-03-02 21:00:00,45.0,1.31,-4.85,5.03,164.88,33.0,1.54,-4.65,4.9,161.74,21.0,0.05,-4.85,4.85,179.43,9.0,0.05,-5.4,5.4,179.45,0.076
2010-03-02 22:00:00,46.0,1.37,-4.96,5.15,164.58,34.0,1.39,-4.78,4.98,163.81,22.0,-0.2,-4.64,4.64,182.48,10.0,-0.42,-4.93,4.95,184.9,0.025
2010-03-02 23:00:00,47.0,1.15,-4.94,5.07,166.85,35.0,0.86,-5.01,5.08,170.27,23.0,-0.72,-4.5,4.56,189.03,11.0,-0.98,-4.45,4.55,192.46,0.025
2010-03-03 00:00:00,48.0,0.7,-4.87,4.92,171.8,36.0,0.2,-5.16,5.16,177.76,24.0,-1.27,-4.46,4.64,195.96,12.0,-1.59,-4.17,4.47,200.88,0.051
2010-03-03 01:00:00,37.0,-0.37,-5.1,5.11,184.18,25.0,-1.71,-4.51,4.82,200.73,13.0,-2.2,-4.26,4.79,207.29,1.0,-1.36,-4.35,4.56,197.32,0.076
2010-03-03 02:00:00,38.0,-0.82,-4.88,4.95,189.52,26.0,-2.02,-4.55,4.98,203.95,14.0,-2.69,-4.51,5.25,210.78,2.0,-2.04,-4.54,4.98,204.18,0.101
2010-03-03 03:00:00,39.0,-1.13,-4.59,4.72,193.86,27.0,-2.28,-4.47,5.02,207.07,15.0,-2.94,-4.65,5.5,212.25,3.0,-2.52,-4.42,5.09,209.7,0.025
2010-03-03 04:00:00,40.0,-1.31,-4.31,4.5,196.91,28.0,-2.52,-4.17,4.87,211.11,16.0,-2.86,-4.48,5.31,212.57,4.0,-2.82,-4.08,4.96,214.65,0.0
2010-03-03 05:00:00,41.0,-1.36,-4.08,4.3,198.4,29.0,-2.65,-3.76,4.59,215.17,17.0,-2.56,-4.06,4.8,212.22,5.0,-2.94,-3.64,4.67,218.92,0.0
2010-03-03 06:00:00,42.0,-1.28,-3.93,4.13,198.07,30.0,-2.55,-3.34,4.2,217.35,18.0,-2.19,-3.57,4.18,211.51,6.0,-2.84,-3.17,4.26,221.86,0.025
2010-03-03 07:00:00,43.0,-1.11,-3.86,4.01,196.01,31.0,-2.17,-3.04,3.74,215.57,19.0,-1.86,-3.14,3.65,210.71,7.0,-2.56,-2.79,3.79,222.53,0.177
2010-03-03 08:00:00,44.0,-0.94,-3.82,3.93,193.78,32.0,-1.68,-2.89,3.34,210.2,20.0,-1.64,-2.9,3.34,209.5,8.0,-2.25,-2.6,3.44,220.89,0.253
2010-03-03 09:00:00,45.0,-0.89,-3.75,3.85,193.43,33.0,-1.29,-2.91,3.18,203.96,21.0,-1.56,-3.0,3.38,207.48,9.0,-2.1,-2.69,3.41,217.96,0.126
2010-03-03 10:00:00,46.0,-1.05,-3.61,3.76,196.27,34.0,-1.16,-3.1,3.31,200.58,22.0,-1.63,-3.49,3.85,204.99,10.0,-2.22,-3.11,3.82,215.57,0.101
2010-03-03 11:00:00,47.0,-1.28,-3.5,3.72,200.04,35.0,-1.21,-3.42,3.63,199.47,23.0,-1.76,-4.16,4.51,202.9,11.0,-2.47,-3.7,4.45,213.78,0.025
2010-03-03 12:00:00,48.0,-1.37,-3.51,3.76,201.28,36.0,-1.28,-3.83,4.04,198.54,24.0,-1.85,-4.74,5.08,201.31,12.0,-2.63,-4.25,4.99,211.76,0.076
2010-03-03 13:00:00,37.0,-1.26,-4.27,4.45,196.45,25.0,-1.82,-5.03,5.35,199.84,13.0,-2.52,-4.6,5.24,208.68,1.0,-2.3,-5.02,5.52,204.67,0.177
2010-03-03 14:00:00,38.0,-1.09,-4.7,4.83,193.09,26.0,-1.64,-5.14,5.39,197.72,14.0,-2.16,-4.84,5.3,204.0,2.0,-2.11,-5.6,5.98,200.7,0.177
